temperature,altitude,pressure,zone_class
28.06,65.7,1011.21,Hot_Dry
22.49,749.6,945.0,Cool_Humid
31.22,217.1,995.0,Hot_Dry
32.19,242.4,995.0,Hot_Dry
21.34,591.9,945.0,Cool_Humid
19.39,456.2,979.3,Unstable
23.26,582.8,945.0,Cool_Humid
32.26,269.1,995.0,Hot_Dry
23.69,581.0,945.57,Cool_Humid
29.96,248.1,995.0,Hot_Dry
21.45,552.7,950.77,Cool_Humid
32.39,209.5,995.0,Hot_Dry
15.0,267.1,960.33,Unstable
33.4,49.8,1015.32,Hot_Dry
23.87,239.2,991.22,Unstable
32.93,144.3,997.65,Hot_Dry
25.69,352.1,970.6,Cool_Humid
32.92,245.9,995.0,Hot_Dry
34.65,88.8,1003.74,Hot_Dry
28.13,0.0,1017.03,Hot_Dry
15.0,513.4,960.08,Unstable
28.35,300.0,995.0,Hot_Dry
32.34,197.6,995.0,Hot_Dry
30.4,171.5,995.0,Hot_Dry
33.24,173.6,995.89,Hot_Dry
35.0,42.1,1015.92,Hot_Dry
29.24,272.7,995.0,Hot_Dry
17.13,40.3,1009.79,Unstable
21.18,8.4,1011.97,Unstable
23.16,488.8,952.42,Cool_Humid
24.55,295.3,977.73,Cool_Humid
24.17,396.6,969.13,Cool_Humid
33.36,93.5,1002.15,Hot_Dry
31.02,133.2,1002.88,Hot_Dry
40.0,624.8,926.73,Unstable
28.84,172.1,991.3,Unstable
20.0,538.8,951.37,Cool_Humid
38.27,335.9,967.13,Unstable
23.2,452.3,959.44,Cool_Humid
30.11,62.5,1009.62,Hot_Dry
15.43,694.0,906.94,Unstable
25.19,216.1,995.29,Unstable
26.74,394.8,965.11,Unstable
24.02,708.1,919.46,Unstable
36.77,826.9,930.53,Unstable
28.6,111.8,1004.78,Hot_Dry
21.14,453.5,957.41,Cool_Humid
34.78,126.4,1001.56,Hot_Dry
34.27,106.4,1006.34,Hot_Dry
29.54,298.0,995.0,Hot_Dry
16.88,917.0,905.88,Unstable
19.28,569.3,935.77,Unstable
36.01,723.8,956.06,Unstable
20.15,762.1,945.0,Cool_Humid
31.89,578.1,933.08,Unstable
28.24,151.6,1007.83,Unstable
39.19,525.5,966.1,Unstable
32.29,173.9,995.0,Hot_Dry
23.87,466.5,959.41,Cool_Humid
15.0,138.0,983.01,Unstable
20.11,800.0,945.0,Cool_Humid
20.46,490.1,954.93,Cool_Humid
18.5,667.2,932.51,Unstable
20.0,690.7,945.0,Cool_Humid
31.78,431.2,965.7,Unstable
23.48,646.3,945.0,Cool_Humid
24.26,581.7,947.15,Cool_Humid
29.43,942.4,900.0,Unstable
29.62,148.4,1001.92,Hot_Dry
25.38,207.5,1004.47,Unstable
28.13,904.7,924.18,Unstable
35.0,7.5,1014.39,Hot_Dry
35.16,22.4,1010.86,Unstable
30.72,97.5,1010.5,Hot_Dry
30.61,161.5,996.39,Hot_Dry
34.32,300.0,995.0,Hot_Dry
31.5,144.1,999.26,Hot_Dry
25.4,435.7,963.24,Cool_Humid
22.53,441.8,955.88,Cool_Humid
21.45,800.0,945.0,Cool_Humid
24.25,415.2,962.35,Cool_Humid
28.61,206.4,995.0,Hot_Dry
22.5,233.1,983.06,Cool_Humid
29.97,216.0,995.0,Hot_Dry
29.47,190.7,995.0,Hot_Dry
32.64,250.1,995.0,Hot_Dry
20.21,67.3,1008.92,Unstable
21.48,684.4,945.0,Cool_Humid
31.98,166.9,996.0,Unstable
15.0,601.3,939.31,Unstable
35.71,343.7,976.42,Unstable
29.1,684.7,951.41,Unstable
20.71,472.5,958.62,Cool_Humid
28.66,183.5,995.0,Hot_Dry
25.2,473.1,958.28,Cool_Humid
29.4,199.8,995.0,Hot_Dry
17.64,749.6,909.35,Unstable
28.44,59.7,1005.04,Hot_Dry
33.0,214.4,995.0,Hot_Dry
17.28,13.1,1004.57,Unstable
40.0,800.8,948.92,Unstable
29.43,262.1,969.98,Unstable
26.0,200.0,987.24,Cool_Humid
30.88,308.9,967.14,Unstable
32.01,746.8,931.28,Unstable
31.5,300.0,995.0,Hot_Dry
32.97,75.7,1009.07,Hot_Dry
27.57,35.4,995.03,Unstable
40.0,937.3,900.0,Unstable
21.54,469.9,960.13,Cool_Humid
34.02,56.2,1009.64,Hot_Dry
29.5,252.2,995.0,Hot_Dry
32.01,300.0,995.0,Hot_Dry
21.94,326.4,971.55,Cool_Humid
38.67,723.5,947.41,Unstable
29.37,82.0,1003.65,Hot_Dry
17.91,840.1,917.36,Unstable
31.82,129.0,1001.19,Hot_Dry
23.24,671.0,945.0,Cool_Humid
32.77,21.2,1015.38,Hot_Dry
24.8,555.0,947.4,Cool_Humid
32.21,141.8,1001.89,Hot_Dry
33.71,132.7,999.38,Hot_Dry
15.33,42.9,1038.56,Unstable
25.76,353.0,969.03,Cool_Humid
26.0,527.2,952.69,Cool_Humid
25.19,362.6,972.79,Cool_Humid
32.97,243.8,995.0,Hot_Dry
26.0,588.7,945.0,Cool_Humid
33.17,100.2,1001.39,Hot_Dry
30.03,217.5,995.0,Hot_Dry
34.56,155.1,1001.44,Hot_Dry
31.09,244.6,995.0,Hot_Dry
23.56,514.6,972.56,Unstable
25.06,698.9,909.29,Unstable
40.0,849.7,904.17,Unstable
31.08,293.7,995.0,Hot_Dry
24.58,543.3,949.4,Cool_Humid
33.81,132.8,1003.27,Hot_Dry
23.97,605.0,945.0,Cool_Humid
15.0,421.5,969.66,Unstable
21.08,607.0,945.0,Cool_Humid
26.04,285.4,980.55,Unstable
35.64,637.1,953.35,Unstable
23.17,373.5,969.58,Cool_Humid
20.33,714.3,945.0,Cool_Humid
27.64,536.6,984.61,Unstable
33.19,160.0,997.39,Hot_Dry
17.65,346.7,971.3,Unstable
21.25,527.0,950.34,Cool_Humid
36.93,240.8,980.36,Unstable
32.99,143.6,995.06,Hot_Dry
32.17,137.8,1002.42,Hot_Dry
29.64,123.7,1001.85,Hot_Dry
25.33,972.5,900.0,Unstable
15.0,317.1,987.91,Unstable
23.71,744.5,945.0,Cool_Humid
28.94,42.1,1007.98,Hot_Dry
30.58,201.9,995.0,Hot_Dry
26.0,506.9,946.75,Cool_Humid
21.03,632.8,945.0,Cool_Humid
26.0,200.0,986.72,Cool_Humid
33.9,171.4,996.81,Hot_Dry
29.82,106.7,1002.92,Hot_Dry
26.0,460.3,960.42,Cool_Humid
34.61,159.4,999.05,Hot_Dry
23.01,382.4,966.32,Cool_Humid
33.75,121.5,1000.69,Hot_Dry
22.58,290.0,944.32,Unstable
20.0,686.9,945.0,Cool_Humid
22.04,382.6,969.0,Cool_Humid
23.89,432.3,962.98,Cool_Humid
22.85,662.4,945.0,Cool_Humid
30.58,300.0,995.0,Hot_Dry
30.58,160.8,995.0,Hot_Dry
39.84,251.1,973.26,Unstable
21.14,460.2,960.6,Cool_Humid
30.41,169.0,995.0,Hot_Dry
28.88,172.1,995.0,Hot_Dry
23.62,596.1,945.0,Cool_Humid
23.6,288.9,981.75,Cool_Humid
22.54,306.4,979.18,Cool_Humid
21.59,404.3,965.55,Cool_Humid
21.48,468.7,959.92,Cool_Humid
24.47,39.6,1035.7,Unstable
31.07,752.6,913.13,Unstable
40.0,798.8,942.53,Unstable
25.28,770.1,945.0,Cool_Humid
28.66,136.5,998.83,Hot_Dry
40.0,119.6,994.0,Unstable
31.21,127.5,1004.43,Hot_Dry
25.73,653.2,945.0,Cool_Humid
30.78,281.8,995.0,Hot_Dry
23.01,878.8,923.59,Unstable
31.41,131.4,997.21,Hot_Dry
23.53,500.8,953.63,Cool_Humid
36.93,899.4,906.42,Unstable
31.47,276.5,995.0,Hot_Dry
31.33,41.7,1008.61,Hot_Dry
15.85,169.6,1015.32,Unstable
34.33,36.9,1014.59,Hot_Dry
23.39,786.4,945.0,Cool_Humid
34.71,615.4,947.35,Unstable
26.0,316.5,978.91,Cool_Humid
30.53,35.1,1013.2,Unstable
30.75,150.6,1002.8,Hot_Dry
28.8,594.8,930.33,Unstable
32.09,124.7,999.32,Hot_Dry
28.81,210.2,995.0,Hot_Dry
30.75,207.3,996.33,Unstable
34.01,70.1,1009.15,Hot_Dry
21.98,335.6,988.83,Unstable
20.5,585.6,946.0,Cool_Humid
25.07,610.7,945.0,Cool_Humid
23.08,244.7,983.54,Cool_Humid
19.94,732.4,935.47,Unstable
20.98,845.0,912.88,Unstable
39.0,315.0,971.34,Unstable
31.36,74.9,1010.75,Hot_Dry
28.55,238.4,995.0,Hot_Dry
24.39,363.8,971.33,Cool_Humid
19.58,351.8,957.79,Unstable
24.52,467.3,958.71,Cool_Humid
15.0,513.4,964.66,Unstable
21.66,585.7,946.06,Cool_Humid
24.88,251.8,984.63,Cool_Humid
22.94,476.0,957.36,Cool_Humid
25.98,354.3,973.73,Cool_Humid
31.82,167.4,996.72,Hot_Dry
20.71,566.5,935.23,Unstable
15.0,171.2,1008.9,Unstable
17.24,228.4,1000.89,Unstable
21.26,606.8,945.99,Cool_Humid
34.68,715.4,929.05,Unstable
37.03,329.3,957.7,Unstable
22.54,9.7,996.98,Unstable
29.97,66.0,1008.4,Hot_Dry
34.29,369.4,959.56,Unstable
18.79,762.9,939.14,Unstable
30.47,71.0,1009.52,Hot_Dry
36.28,35.5,1022.7,Unstable
25.96,460.5,964.59,Unstable
30.89,0.0,1015.44,Hot_Dry
38.39,690.4,937.58,Unstable
24.24,620.1,945.0,Cool_Humid
29.54,145.2,1000.58,Hot_Dry
31.33,216.8,995.0,Hot_Dry
33.57,611.2,938.19,Unstable
30.66,103.7,1004.28,Hot_Dry
21.72,271.5,980.67,Cool_Humid
15.0,527.2,929.1,Unstable
23.66,459.5,962.03,Cool_Humid
33.35,206.5,995.0,Hot_Dry
26.0,443.3,961.29,Cool_Humid
26.9,116.1,988.75,Unstable
31.97,39.5,1010.64,Hot_Dry
31.32,92.4,1007.39,Hot_Dry
36.86,111.1,996.7,Unstable
22.86,449.1,960.5,Cool_Humid
24.88,706.2,945.0,Cool_Humid
24.39,582.8,946.11,Cool_Humid
21.43,354.0,988.3,Unstable
40.0,467.2,952.41,Unstable
19.04,27.0,1002.65,Unstable
20.66,332.8,976.12,Cool_Humid
21.49,643.6,945.0,Cool_Humid
40.0,220.3,981.17,Unstable
31.11,199.2,995.0,Hot_Dry
30.9,245.5,995.0,Hot_Dry
34.2,587.8,942.92,Unstable
32.08,206.1,995.0,Hot_Dry
25.89,144.2,1039.03,Unstable
21.12,715.0,945.0,Cool_Humid
34.87,90.5,1003.88,Unstable
23.31,274.9,979.7,Cool_Humid
31.65,126.4,999.73,Hot_Dry
32.29,130.1,1001.31,Hot_Dry
30.54,182.6,997.71,Hot_Dry
25.43,456.2,968.36,Unstable
36.48,213.8,1004.75,Unstable
32.45,143.2,997.09,Hot_Dry
31.28,85.0,1008.69,Hot_Dry
17.23,913.6,900.0,Unstable
32.14,222.4,995.0,Hot_Dry
16.2,228.2,978.45,Unstable
24.25,639.8,912.86,Unstable
29.65,203.2,995.0,Hot_Dry
28.95,898.7,907.04,Unstable
38.24,434.2,963.82,Unstable
23.5,177.0,993.63,Unstable
40.0,845.0,924.4,Unstable
26.0,217.1,987.85,Cool_Humid
21.92,501.5,954.56,Cool_Humid
33.36,9.9,1013.97,Hot_Dry
20.09,617.4,945.0,Cool_Humid
21.71,472.0,958.4,Cool_Humid
27.36,36.4,1006.39,Unstable
28.67,241.9,995.0,Hot_Dry
25.21,434.7,959.64,Cool_Humid
40.0,586.6,949.79,Unstable
34.25,89.3,1008.86,Hot_Dry
30.55,129.0,994.99,Unstable
26.0,203.1,990.81,Cool_Humid
24.69,448.4,958.07,Cool_Humid
23.92,246.9,985.69,Cool_Humid
29.54,266.7,995.0,Hot_Dry
22.35,364.3,969.67,Cool_Humid
24.01,800.0,945.0,Cool_Humid
31.25,300.0,995.0,Hot_Dry
32.17,133.0,998.11,Hot_Dry
24.66,802.8,911.39,Unstable
26.0,449.6,959.88,Cool_Humid
31.7,245.9,1002.02,Unstable
21.5,391.6,979.54,Unstable
24.13,169.3,1010.93,Unstable
35.98,125.4,996.04,Unstable
24.42,607.9,945.0,Cool_Humid
22.98,302.0,980.07,Cool_Humid
15.0,478.7,973.51,Unstable
23.63,366.1,971.08,Cool_Humid
19.07,921.3,900.99,Unstable
32.97,228.9,995.0,Hot_Dry
21.14,386.2,967.18,Cool_Humid
32.0,228.2,995.0,Hot_Dry
31.53,276.2,995.0,Hot_Dry
23.27,342.9,973.01,Cool_Humid
21.56,394.7,965.95,Cool_Humid
29.76,179.4,995.0,Hot_Dry
24.8,919.5,920.9,Unstable
23.11,478.8,959.8,Cool_Humid
20.0,758.5,945.0,Cool_Humid
31.0,34.3,1012.54,Hot_Dry
24.8,346.2,974.09,Cool_Humid
25.86,759.9,945.0,Cool_Humid
27.01,47.3,1002.15,Unstable
23.68,424.3,962.49,Cool_Humid
31.29,41.5,1006.09,Hot_Dry
23.72,335.6,974.45,Cool_Humid
28.78,183.8,995.0,Hot_Dry
38.43,666.1,946.04,Unstable
24.91,363.5,969.11,Cool_Humid
23.96,721.4,963.23,Unstable
21.5,797.4,945.0,Cool_Humid
40.0,707.8,905.39,Unstable
24.14,103.8,1002.19,Unstable
23.33,633.6,926.38,Unstable
33.28,213.2,995.0,Hot_Dry
23.57,373.2,969.15,Cool_Humid
33.75,0.0,1018.34,Hot_Dry
29.02,128.3,999.62,Hot_Dry
19.06,836.8,923.67,Unstable
20.08,42.0,1010.96,Unstable
27.32,436.0,974.0,Unstable
32.57,75.8,1005.17,Unstable
24.3,556.0,947.04,Cool_Humid
23.54,421.4,962.0,Cool_Humid
30.27,225.0,995.0,Hot_Dry
26.0,618.6,945.0,Cool_Humid
21.43,382.3,970.06,Unstable
32.78,167.3,1001.23,Hot_Dry
20.24,757.9,945.0,Cool_Humid
24.89,507.4,953.04,Cool_Humid
36.13,818.2,923.86,Unstable
32.24,136.4,1000.17,Hot_Dry
23.87,468.6,955.85,Cool_Humid
33.78,217.7,995.0,Hot_Dry
30.5,96.3,1001.34,Hot_Dry
31.34,240.3,995.0,Hot_Dry
40.0,387.9,965.71,Unstable
28.42,485.0,976.23,Unstable
27.95,401.8,976.04,Unstable
25.64,595.8,945.0,Cool_Humid
35.39,834.0,905.82,Unstable
29.98,30.0,1012.98,Hot_Dry
20.73,666.9,945.0,Cool_Humid
26.0,466.0,957.05,Cool_Humid
37.28,404.5,961.61,Unstable
24.07,481.7,957.86,Cool_Humid
17.22,718.8,933.38,Unstable
26.0,253.8,983.17,Cool_Humid
24.35,234.7,984.98,Cool_Humid
15.0,358.7,959.33,Unstable
30.2,286.8,984.1,Unstable
30.79,388.5,969.58,Unstable
30.61,0.0,1017.12,Hot_Dry
16.31,736.5,927.09,Unstable
21.67,907.6,900.0,Unstable
40.0,978.9,900.0,Unstable
30.4,222.6,995.0,Hot_Dry
25.33,460.0,959.95,Cool_Humid
23.44,448.5,962.84,Cool_Humid
34.67,110.2,1002.95,Hot_Dry
25.36,800.0,945.0,Cool_Humid
40.0,879.4,918.2,Unstable
22.87,668.2,945.0,Cool_Humid
34.28,167.3,995.82,Hot_Dry
21.35,584.0,946.32,Cool_Humid
40.0,260.9,979.39,Unstable
31.69,87.5,1004.6,Hot_Dry
30.37,14.1,1016.38,Hot_Dry
29.27,532.0,940.25,Unstable
23.66,576.3,945.0,Cool_Humid
18.61,108.2,995.03,Unstable
19.97,680.2,918.89,Unstable
24.67,246.9,985.86,Cool_Humid
31.3,131.8,1000.45,Hot_Dry
28.15,201.0,995.0,Hot_Dry
35.0,28.1,1013.69,Hot_Dry
30.99,62.4,1010.14,Hot_Dry
22.51,600.7,945.0,Cool_Humid
21.3,431.7,966.79,Cool_Humid
34.52,918.5,915.09,Unstable
26.0,424.7,965.89,Cool_Humid
24.47,478.3,957.14,Cool_Humid
23.23,901.9,923.91,Unstable
24.57,359.3,972.24,Cool_Humid
24.23,688.6,945.0,Cool_Humid
40.0,876.9,905.8,Unstable
31.32,103.1,1003.39,Hot_Dry
24.75,561.2,945.0,Cool_Humid
25.62,534.9,947.26,Cool_Humid
28.05,167.4,998.25,Hot_Dry
23.28,284.3,982.31,Cool_Humid
24.66,716.4,924.36,Unstable
31.7,83.4,1006.82,Hot_Dry
36.14,840.8,923.09,Unstable
20.43,473.5,954.9,Cool_Humid
32.49,200.7,995.65,Hot_Dry
27.5,557.2,928.31,Unstable
24.68,382.3,967.85,Cool_Humid
25.11,554.5,950.91,Cool_Humid
34.57,183.9,995.0,Hot_Dry
29.51,138.0,995.0,Hot_Dry
21.4,644.6,945.0,Cool_Humid
23.64,398.0,966.36,Cool_Humid
31.32,181.0,991.23,Unstable
22.29,585.3,948.22,Unstable
25.76,83.0,989.07,Unstable
29.45,128.6,1000.96,Hot_Dry
23.16,277.4,982.79,Cool_Humid
26.46,201.3,1002.26,Unstable
28.68,112.8,1002.03,Hot_Dry
33.26,97.0,1001.72,Hot_Dry
23.62,452.7,958.5,Cool_Humid
21.98,917.8,904.97,Unstable
33.0,204.9,995.0,Hot_Dry
21.67,587.6,945.0,Cool_Humid
34.29,175.6,996.91,Hot_Dry
34.57,112.1,1004.14,Hot_Dry
22.6,533.6,950.97,Cool_Humid
24.12,212.9,980.66,Unstable
22.28,609.7,945.0,Cool_Humid
25.01,521.5,949.66,Cool_Humid
30.83,117.1,1023.02,Unstable
20.0,744.3,945.0,Cool_Humid
40.0,690.2,916.43,Unstable
23.18,459.5,958.37,Cool_Humid
24.79,446.9,959.78,Cool_Humid
40.0,466.8,966.81,Unstable
24.45,489.3,956.76,Cool_Humid
33.02,860.7,917.99,Unstable
23.72,297.8,980.35,Cool_Humid
23.89,598.7,945.0,Cool_Humid
34.37,78.5,1004.29,Hot_Dry
24.41,481.9,956.56,Cool_Humid
20.12,901.6,900.0,Unstable
24.57,579.6,945.0,Cool_Humid
34.29,102.3,1002.86,Hot_Dry
25.8,200.0,990.33,Cool_Humid
26.6,291.9,996.25,Unstable
16.75,49.9,1012.38,Unstable
38.64,491.0,971.85,Unstable
24.96,21.4,1027.48,Unstable
30.96,56.6,1010.55,Hot_Dry
29.78,6.2,1015.95,Hot_Dry
23.68,528.4,951.52,Cool_Humid
29.3,762.1,948.9,Unstable
24.08,551.6,948.8,Cool_Humid
32.39,161.7,996.88,Hot_Dry
28.54,241.0,995.0,Hot_Dry
23.73,439.8,963.38,Cool_Humid
27.81,443.5,954.84,Unstable
30.57,235.5,995.0,Hot_Dry
23.33,615.2,945.0,Cool_Humid
15.0,492.1,956.87,Unstable
20.09,668.7,945.0,Cool_Humid
32.06,188.0,995.0,Hot_Dry
24.28,236.0,983.25,Cool_Humid
33.58,173.3,995.0,Hot_Dry
40.0,165.0,990.23,Unstable
31.1,219.0,985.47,Unstable
31.58,100.6,1004.81,Hot_Dry
26.3,649.1,930.26,Unstable
31.21,11.9,1017.97,Hot_Dry
29.64,178.5,995.0,Hot_Dry
22.41,470.8,958.15,Cool_Humid
31.97,25.7,1012.46,Hot_Dry
17.15,857.4,915.17,Unstable
20.77,266.5,981.71,Cool_Humid
30.04,295.2,995.0,Hot_Dry
18.36,612.1,952.51,Unstable
31.92,65.0,1008.91,Hot_Dry
40.0,888.5,940.43,Unstable
24.15,709.0,945.0,Cool_Humid
33.1,227.5,995.0,Hot_Dry
22.86,359.5,971.39,Cool_Humid
23.39,449.4,959.6,Cool_Humid
31.66,800.4,917.51,Unstable
23.46,200.0,984.97,Cool_Humid
19.93,801.5,928.82,Unstable
30.03,25.3,1012.64,Hot_Dry
28.77,25.8,1026.19,Unstable
27.18,523.4,924.53,Unstable
29.35,176.8,998.24,Hot_Dry
24.37,507.6,955.1,Cool_Humid
23.7,624.5,945.0,Cool_Humid
32.36,142.8,999.4,Hot_Dry
32.51,16.5,1013.81,Hot_Dry
27.42,133.8,1002.84,Unstable
31.81,73.5,1002.31,Hot_Dry
25.28,105.8,1010.83,Unstable
25.36,383.8,964.59,Cool_Humid
33.17,300.0,995.0,Hot_Dry
22.96,598.2,945.0,Cool_Humid
22.01,389.8,967.7,Cool_Humid
34.11,101.1,1005.84,Hot_Dry
22.92,298.3,975.84,Cool_Humid
24.64,551.3,945.71,Cool_Humid
30.88,259.4,968.66,Unstable
32.61,113.3,1000.15,Hot_Dry
24.7,757.9,913.8,Unstable
20.0,466.6,959.4,Cool_Humid
31.34,78.4,1008.04,Hot_Dry
20.65,845.6,915.07,Unstable
21.08,332.9,995.23,Unstable
29.94,107.6,1001.62,Hot_Dry
26.0,342.5,975.53,Cool_Humid
24.36,541.5,948.69,Cool_Humid
24.07,393.9,965.39,Cool_Humid
25.09,249.3,984.15,Cool_Humid
25.69,622.2,952.71,Unstable
24.72,439.0,960.3,Cool_Humid
21.07,568.0,961.97,Unstable
31.71,215.0,995.0,Hot_Dry
26.08,86.5,1006.03,Unstable
26.16,761.4,952.41,Unstable
26.88,668.5,939.92,Unstable
27.7,534.9,941.59,Unstable
20.0,527.2,952.31,Cool_Humid
24.05,221.7,957.23,Unstable
34.51,677.7,938.98,Unstable
15.0,789.3,920.37,Unstable
28.1,215.9,995.02,Hot_Dry
29.83,236.4,995.0,Hot_Dry
24.2,379.6,968.88,Cool_Humid
34.8,241.2,995.0,Hot_Dry
22.16,777.8,945.0,Cool_Humid
32.43,152.7,1002.94,Hot_Dry
31.5,99.0,1004.29,Hot_Dry
35.45,620.4,923.96,Unstable
29.62,243.4,995.0,Hot_Dry
29.4,87.3,1004.24,Hot_Dry
29.85,152.9,998.33,Hot_Dry
31.8,214.9,995.0,Hot_Dry
24.8,473.5,961.61,Unstable
33.43,231.4,995.0,Hot_Dry
40.0,807.4,941.11,Unstable
33.78,250.6,995.0,Hot_Dry
24.51,200.0,990.86,Cool_Humid
29.55,251.9,995.0,Hot_Dry
31.91,220.0,995.0,Hot_Dry
33.41,99.5,1004.26,Hot_Dry
34.73,254.1,995.0,Hot_Dry
23.1,326.5,973.03,Cool_Humid
28.42,141.8,996.16,Hot_Dry
22.42,603.2,945.0,Cool_Humid
25.89,509.9,953.17,Cool_Humid
22.19,600.5,945.0,Cool_Humid
31.34,138.3,1004.26,Hot_Dry
32.97,144.5,996.85,Hot_Dry
33.29,498.8,945.3,Unstable
21.24,545.1,953.68,Cool_Humid
27.03,874.7,900.0,Unstable
32.83,126.8,1002.57,Hot_Dry
31.85,92.0,1004.36,Hot_Dry
23.0,607.3,945.0,Cool_Humid
22.12,459.7,964.39,Cool_Humid
32.99,189.6,995.0,Hot_Dry
34.92,213.9,995.0,Hot_Dry
34.23,187.9,995.0,Hot_Dry
31.33,104.7,1001.2,Hot_Dry
20.0,567.0,947.43,Cool_Humid
38.46,227.6,979.95,Unstable
21.32,453.7,960.21,Cool_Humid
24.64,968.6,904.15,Unstable
17.14,728.4,916.26,Unstable
34.54,45.3,1010.7,Hot_Dry
34.65,609.5,952.44,Unstable
31.85,124.6,1000.97,Hot_Dry
26.7,525.7,954.06,Unstable
28.09,459.5,973.08,Unstable
21.88,412.9,964.44,Cool_Humid
21.73,477.9,957.68,Cool_Humid
31.52,183.5,995.33,Hot_Dry
31.0,169.6,995.0,Hot_Dry
28.93,98.7,1002.52,Hot_Dry
24.27,485.2,954.69,Cool_Humid
21.79,217.9,986.55,Cool_Humid
29.3,264.1,995.0,Hot_Dry
26.0,486.8,954.53,Cool_Humid
20.56,461.9,957.64,Cool_Humid
32.2,297.0,1001.42,Unstable
32.86,112.9,1002.74,Hot_Dry
33.21,73.0,1004.39,Hot_Dry
19.51,888.8,919.6,Unstable
24.15,554.7,928.0,Unstable
24.84,270.9,979.77,Cool_Humid
31.39,78.5,1007.83,Hot_Dry
25.88,361.0,1004.22,Unstable
21.23,179.7,981.77,Unstable
22.67,437.4,963.76,Cool_Humid
31.69,174.2,995.0,Hot_Dry
23.81,373.9,978.06,Unstable
22.29,564.4,947.81,Cool_Humid
34.33,260.3,989.5,Unstable
22.24,423.0,961.77,Cool_Humid
22.77,289.6,979.19,Cool_Humid
24.89,416.7,961.79,Cool_Humid
22.0,376.2,969.7,Cool_Humid
22.32,487.9,957.83,Cool_Humid
30.95,314.1,981.52,Unstable
29.22,134.7,1002.66,Hot_Dry
28.81,300.0,995.0,Hot_Dry
25.31,626.5,945.0,Cool_Humid
29.88,94.2,1009.98,Hot_Dry
34.67,115.9,1001.97,Hot_Dry
24.09,285.1,980.21,Cool_Humid
23.27,574.0,945.0,Cool_Humid
16.67,83.4,1022.21,Unstable
27.98,882.2,912.68,Unstable
20.0,573.7,946.09,Cool_Humid
22.13,600.6,945.0,Cool_Humid
18.31,385.2,954.73,Unstable
33.75,280.2,968.32,Unstable
30.24,12.5,1012.43,Unstable
33.73,121.9,998.98,Hot_Dry
20.61,432.0,960.77,Cool_Humid
30.28,137.9,1004.0,Hot_Dry
22.61,156.3,1002.7,Unstable
21.94,302.6,979.07,Cool_Humid
38.76,616.1,915.48,Unstable
32.28,169.4,995.0,Hot_Dry
31.84,123.8,1004.77,Hot_Dry
21.17,391.9,944.19,Unstable
40.0,18.7,1027.97,Unstable
35.0,300.0,995.0,Hot_Dry
34.34,870.1,914.21,Unstable
28.42,415.7,954.84,Unstable
26.0,509.1,953.74,Cool_Humid
22.79,329.9,972.89,Cool_Humid
23.29,543.0,948.2,Cool_Humid
26.94,125.2,997.39,Unstable
29.11,84.0,1007.22,Hot_Dry
31.29,116.3,1001.86,Hot_Dry
31.88,124.8,1001.32,Hot_Dry
29.21,239.0,995.0,Hot_Dry
29.45,3.3,1016.25,Hot_Dry
31.57,110.9,1008.37,Hot_Dry
31.73,147.3,1000.66,Hot_Dry
33.77,39.9,1013.81,Hot_Dry
30.96,252.4,995.0,Hot_Dry
29.68,204.3,995.06,Hot_Dry
30.69,271.3,995.0,Hot_Dry
27.27,728.6,912.11,Unstable
21.28,419.6,961.62,Cool_Humid
26.0,438.3,960.94,Cool_Humid
18.65,446.0,954.72,Unstable
30.96,21.2,1017.12,Hot_Dry
29.26,216.7,995.0,Hot_Dry
24.64,336.4,973.29,Cool_Humid
21.91,751.0,945.0,Cool_Humid
29.11,140.7,1001.51,Hot_Dry
24.16,529.0,951.15,Cool_Humid
36.71,647.9,933.82,Unstable
24.47,367.1,971.33,Cool_Humid
33.52,119.1,1000.2,Hot_Dry
23.0,625.0,945.0,Cool_Humid
20.0,729.2,945.0,Cool_Humid
31.24,300.0,995.0,Hot_Dry
22.57,461.1,958.93,Cool_Humid
25.05,321.6,973.41,Cool_Humid
29.83,867.5,926.79,Unstable
26.45,993.9,904.1,Unstable
31.81,199.1,995.0,Hot_Dry
21.08,945.7,910.01,Unstable
32.25,116.1,998.82,Hot_Dry
21.57,569.1,948.73,Cool_Humid
23.85,273.1,978.27,Cool_Humid
32.71,871.8,942.8,Unstable
24.03,660.7,945.0,Cool_Humid
35.0,10.9,1013.28,Hot_Dry
28.62,151.6,1000.54,Hot_Dry
23.94,227.2,987.84,Unstable
17.37,814.9,933.74,Unstable
21.53,475.6,957.56,Cool_Humid
37.46,9.8,1008.54,Unstable
20.26,266.4,999.13,Unstable
28.37,395.6,968.73,Unstable
24.82,274.9,978.59,Cool_Humid
24.42,506.2,952.03,Cool_Humid
34.16,143.7,995.0,Hot_Dry
24.14,761.7,945.0,Cool_Humid
22.1,615.7,945.0,Cool_Humid
30.3,27.6,1011.31,Hot_Dry
32.27,171.9,996.31,Hot_Dry
24.13,460.5,958.56,Cool_Humid
31.29,220.8,995.0,Hot_Dry
32.93,32.5,1016.94,Hot_Dry
30.52,342.1,991.44,Unstable
31.95,152.7,997.55,Hot_Dry
29.77,370.1,974.3,Unstable
23.42,298.0,980.91,Cool_Humid
30.56,111.6,999.87,Hot_Dry
20.93,647.2,945.0,Cool_Humid
33.07,94.2,1002.65,Hot_Dry
21.57,699.6,945.0,Cool_Humid
20.4,546.0,949.62,Cool_Humid
